id,author,desc,sales,average,highest_price,lowest_price
CAT_000147_e146_d1,Mazarin,"L. a. s. (au cardinal Bentivoglio, nonce d'Innocent X en France); Barcelone, 19 mars 1648, 2 p. 1/2 in-fol. Rare.","[{'date': '1893-02', 'price': 30.0}, {'date': '1892-04', 'price': 40.0}]",35.0,40.0,30.0
CAT_000228_e155_d1,Montal,"Pièce sig.; Charleroi, 1674, 1 p. in-4 obl., cachet à ses armes. Tachée et écornée.","[{'date': '1892-04', 'price': 20.0}, {'date': '1895-05', 'price': 12.0}]",16.0,20.0,12.0
CAT_000147_e157_d1,Nadaud,"L. a. s.; Nice, chalet Pandore, 1879 1 p. pelit in-8. Vignette représentant le chalet Pandore avec les deux gendarmes.","[{'date': '1896-01', 'price': 4.0}, {'date': '1892-04', 'price': 7.0}]",5.5,7.0,4.0
CAT_000147_e158_d1,Nelson,"L. a. s. au consul anglais Jos. Braze et à Caffarena; devant Gênes, 10 sept. 1796, 1 p. in-4.","[{'date': '1890-02', 'price': 135.0}, {'date': '1892-04', 'price': 150.0}]",142.5,150.0,135.0
CAT_000147_e165_d1,Pellico,"L. a. s. au marquis Emmanuel d'Azeglio; 5 octobre 1838, 2 p. in-8, cachet avec sa devise Credo, Spero, Amo.","[{'date': '1893-04', 'price': 12.0}, {'date': '1892-04', 'price': 18.0}]",15.0,18.0,12.0
CAT_000147_e166_d1,Polignac,"Let. sig. au cardinal de Noailles, archevêque de Paris; Rome, 18 nov. 1728, 2 p. 3/4 in-fol.","[{'date': '1893-02', 'price': 20.0}, {'date': '1892-04', 'price': 30.0}]",25.0,30.0,20.0
CAT_000225_e207_d1,Prim,"Let. sig., en français, à Léon Jaybert; Paris, 14 juin 1866, 3 p. 1/4, in-8. Papier à son chiffre.","[{'date': '1892-04', 'price': 10.0}, {'date': '1895-02', 'price': 8.0}]",9.0,10.0,8.0
CAT_000147_e172_d1,Ramsay,"Pièce sig.; Stralsund, 1629, 1/2 p. in-4. Rare.","[{'date': '1893-02', 'price': 15.0}, {'date': '1892-04', 'price': 20.0}]",17.5,20.0,15.0
CAT_000147_e175_d1,Rochefort,"P. a. s.; Genève, oct. 1874, 1/2 p. in-4 obl.","[{'date': '1895-03', 'price': 6.0}, {'date': '1892-04', 'price': 8.0}]",7.0,8.0,6.0
CAT_000147_e181_d1,Rousseau,"L. a. s. à MM. Garrigues et de Luc, à Genève ; Mottiers-Travers, 24 févr. 1765, 1 p. in-4.","[{'date': '1873-06', 'price': 70.0}, {'date': '1892-04', 'price': 150.0}]",110.0,150.0,70.0
CAT_000233_e246_d1,Rude,"L. a. s. au sculpteur Roman; Dijon, 15 décembre 1819, 3 p. pleines in-4. Un peu fatiguée. Rare.","[{'date': '1892-04', 'price': 40.0}, {'date': '1893-02', 'price': 25.0}]",32.5,40.0,25.0
CAT_000147_e186_d1,Sauvages,"L. a. s., Montpellier, 1757, 1 p. in-4.","[{'date': '1894-02', 'price': 10.0}, {'date': '1892-04', 'price': 15.0}]",12.5,15.0,10.0
CAT_000147_e188_d1,Savoie,"Let. sig. avec la souscript. aut., en latin, à son neveu le duc de Milan, Jean Galéas Sforza ; Pignerol, 22 mars 1490, 1 p. in-4, cachet.","[{'date': '1895-04', 'price': 15.0}, {'date': '1892-04', 'price': 20.0}]",17.5,20.0,15.0
CAT_000147_e190_d1,Sillery,"Let. sig. avec la souscript. aut., en italien, au marquis Bentivoglio; Rome, 3 mai 1623, 1/2 p. in-fol.","[{'date': '1895-06', 'price': 12.0}, {'date': '1892-04', 'price': 15.0}]",13.5,15.0,12.0
CAT_000222_e244_d1,Talleyrand,"L. a. s. (à Elisa Bonaparte) ; Paris, 11 avril (1809), 2 p. in-4.","[{'date': '1892-04', 'price': 50.0}, {'date': '1894-12', 'price': 35.0}]",42.5,50.0,35.0
CAT_000239_e249_d1,Vestier,"L. a. s. à Latude; Paris, 25 mai 1791, 1 p. in-4, cachet à ses armes. Très rare.","[{'date': '1893-08', 'price': None}, {'date': '1892-04', 'price': 75.0}, {'date': '1896-07', 'price': 25.0}]",50.0,75.0,25.0
CAT_000099_e198_d1,Volpato,"L. a. s. au Père Remondini, à Venise ; Rome, 29 juillet 1775, 3 p. in-4. Curieuse. 14 »","[{'date': '1892-04', 'price': 25.0}, {'date': '1887-03', 'price': 14.0}, {'date': '1886-01', 'price': None}]",19.5,25.0,14.0
CAT_000033_e6_d1,Ainsworth,"L. a. s., 1852, 1 p. in-8.","[{'date': '1890-02', 'price': 12.0}, {'date': '1893-03', 'price': 6.0}, {'date': '1874-06', 'price': 3.0}]",7.0,12.0,3.0
CAT_000130_e7_d1,Allix,"L. a. s. (au baron Ernouf); Goetlingue, 11 janvier 1818, 3 p. pet. in-4.","[{'date': '1893-03', 'price': 10.0}, {'date': '1890-04', 'price': 16.0}]",13.0,16.0,10.0
CAT_000156_e26_d1,Becquerel,"L. a. s. au géral Rogniat; (Paris), 18 avril 1837 1 p. in-4.","[{'date': '1893-02', 'price': None}, {'date': '1893-03', 'price': 10.0}]",10.0,10.0,10.0
CAT_000236_e50_d1,Browne,"Let. sig., en alleman!, au feld-maréchal de Lieven; Riga, 25 fevrier 1763, 3 p. in-4. cachet. Rare.","[{'date': '1893-03', 'price': 15.0}, {'date': '1896-03', 'price': 10.0}]",12.5,15.0,10.0
CAT_000156_e59_d1,Catherine,"Let. sig. à Martin Gusman, chambellan de Ferdinand Ier Cracovie, 1er déc. 1558, 1/2 p. in-fol., cachet.","[{'date': '1895-07', 'price': 20.0}, {'date': '1893-03', 'price': 25.0}]",22.5,25.0,20.0
CAT_000156_e88_d1,Duroc,"L. a. s. au duc…; Compiègne, 1810, 1 p in-4.","[{'date': '1890-03', 'price': 4.0}, {'date': '1893-03', 'price': 4.0}]",4.0,4.0,4.0
CAT_000330_e306_d1,Espinac,"L. a. s.; Vinay (Isère), 22 oct. (1594), 1 p. in-fol., cachets à ses armes.","[{'date': '1893-03', 'price': 20.0}, {'date': '1893-02', 'price': None}]",20.0,20.0,20.0
CAT_000156_e101_d1,Frédéric,"Let. sig., avec la souscript. aut., en allemand, à la duchesse de Courlande (Elisabeth-Sophie de Brandebourg); Copenhague, 19 février 1698, 1 p. 3/4 in-fol., cachet.","[{'date': '1890-04', 'price': 20.0}, {'date': '1893-03', 'price': 15.0}]",17.5,20.0,15.0
CAT_000200_e125_d1,Junot,"L. a. s.; Thorn (Prusse), 26 déc. 1812, 2 p. in-8.","[{'date': '1893-02', 'price': 20.0}, {'date': '1893-03', 'price': 16.0}, {'date': '1893-02', 'price': 18.0}]",18.0,20.0,16.0
CAT_000156_e195_d1,Montausier,"Pièce sig. , sig. aussi par son père Charles d'Angennes, marquis de Rambouillet, vidame du Mans, et par un certain nombre d'autres personnages : Paris, 10 septembre 1622, 3 p. in-fol.","[{'date': '1891-02', 'price': 40.0}, {'date': '1893-03', 'price': 20.0}]",30.0,40.0,20.0
CAT_000111_e224_d1,Olonne,"Pièce sig. ; 1687, 2 p. in-4.","[{'date': '1893-03', 'price': 12.0}, {'date': '1887-10', 'price': 20.0}]",16.0,20.0,12.0
CAT_000156_e221_d1,Piccolomini,"L. a. s.; Bruxelles, 1648, 2 p. in-fol. Rare. Belle lettre.","[{'date': '1893-02', 'price': 40.0}, {'date': '1893-03', 'price': 50.0}]",45.0,50.0,40.0
CAT_000141_e125_d1,Rachel,"L. a. s. à sa mère; (Toulouse, août 1840). 3 p. in-8.","[{'date': '1893-03', 'price': 35.0}, {'date': '1891-06', 'price': 55.0}]",45.0,55.0,35.0
CAT_000156_e236_d1,Reille,"L. a. s.; Paris. 1816, 1 p. in-fol.","[{'date': '1891-06', 'price': 20.0}, {'date': '1893-03', 'price': 5.0}]",12.5,20.0,5.0
CAT_000128_e193_d1,Savary,"Let. sig. à un préfet; Paris, 11 nov. 1813, 1 p. 1/2 in-fol.","[{'date': '1893-03', 'price': 10.0}, {'date': '1890-02', 'price': 15.0}]",12.5,15.0,10.0
CAT_000221_e250_d1,Sebastiani,"L. a. s. au maréchal (Davout) ; Laon, 26 juin 1815, 1 p. 1/4 in-4.","[{'date': '1893-03', 'price': 20.0}, {'date': '1887-03', 'price': 40.0}, {'date': '1894-11', 'price': 15.0}]",25.0,40.0,15.0
CAT_000156_e280_d1,Théroigne,"L. a. s. à Perregaux; Liège, 6 novembre (1790), 2 p. 1/4 in-fol. Rare.","[{'date': '1890-02', 'price': 75.0}, {'date': '1893-03', 'price': 30.0}]",52.5,75.0,30.0
CAT_000156_e317_d1,Zola,"L. a. s.; Médan, 1882, 1 p. in-8.","[{'date': '1892-06', 'price': 12.0}, {'date': '1893-03', 'price': 8.0}]",10.0,12.0,8.0
CAT_000156_e318_d1,Claude,"-Pièce sur vélin ; Bourges (Cher), jeudi 2 décembre (1526), 1 p. in-18. Les documents concernant cette reine, morte à 25 ans, sont très rares.","[{'date': '1891-11', 'price': 20.0}, {'date': '1893-03', 'price': 16.0}]",18.0,20.0,16.0
CAT_000137_e192_d1,Clément,"Pièce sur vélin ; Rome, 19 avril 1774, in-4 obl., sceau en plomb bien conservé.","[{'date': '1893-03', 'price': 12.0}, {'date': '1891-02', 'price': 15.0}]",13.5,15.0,12.0
CAT_000143_e299_d1,Alsace,"L. a. s. de Koch, conseiller des finances du Landgrave de lesse-Darmstadt, à M. de Bombelles, gouverneur de Bitche; Bouxviller, 2 juillet 1748, 8 p. in-4.","[{'date': '1893-03', 'price': 12.0}, {'date': '1891-11', 'price': 15.0}]",13.5,15.0,12.0
CAT_000161_e36_d1,Carnot,"L. a. s. à MM. Varrot et Soulety; Paris, 28 janv. 1815, 1 p. in-4.","[{'date': '1880-07', 'price': 12.0}, {'date': '1879-02-15', 'price': None}]",12.0,12.0,12.0
CAT_000049_e36_d1,David,"L. a. s. au prince Louis-Bonaparte; 27 janv. 1806, 1 p. pl. in-4.","[{'date': '1879-02-15', 'price': None}, {'date': '1880-03', 'price': 22.0}]",22.0,22.0,22.0
CAT_000161_e80_d1,Fouché,"L. a. s. (aux membres de la Société populaire de Nantes); Paris, 1er mars 1793, 1 p. 1/4 in-4.","[{'date': '1880-03', 'price': 30.0}, {'date': '1879-02-15', 'price': None}]",30.0,30.0,30.0
CAT_000233_e7_d1,Angoulême,"Let. aut. (sig. sur l'adresse) au comte Etienne de Damas; Barcelone, 22 avril 1815, 1 p. in-4., cachet à ss'armes.","[{'date': '1890-11', 'price': 12.0}, {'date': '1893-02', 'price': 10.0}]",11.0,12.0,10.0
CAT_000134_e23_d1,Berzelius,"L. a. s., en français à Stockholm, 20 avril 1839, 3 p. in-8.","[{'date': '1895-06', 'price': 12.0}, {'date': '1890-11', 'price': 15.0}]",13.5,15.0,12.0
CAT_000229_e44_d1,Brézé,"L. a. s. à Chavigny; Paris, 3 juillet 1641, 3 p. in-fol., cachets brisés.","[{'date': '1890-11', 'price': 50.0}, {'date': '1895-06', 'price': 40.0}]",45.0,50.0,40.0
CAT_000157_e36_d1,Brigham,"Let. sig. à M. Loba; Great Salt Lake, 5 mars 1857, 1/2 p. in-4. Rare.","[{'date': '1890-11', 'price': 15.0}, {'date': '1893-04', 'price': 10.0}]",12.5,15.0,10.0
CAT_000330_e64_d1,Clève,"Pièce sig. sur vélin; 1686, in-8 obl.","[{'date': '1890-11', 'price': 15.0}, {'date': '1893-02', 'price': 12.0}, {'date': '1889-02', 'price': 15.0}, {'date': '1893-02', 'price': None}]",14.0,15.0,12.0
CAT_000326_e87_d1,Coislin,"Pièce sig., comme évêque de Metz; 1722, 1 p. 1/3 in-4 obl., cachet.","[{'date': '1890-11', 'price': 20.0}, {'date': '1893-02', 'price': 15.0}]",17.5,20.0,15.0
CAT_000134_e71_d1,Dumas,"Let. sig. au directeur de la Revue de la Marne, à Sainte-Mènehould; Paris, 21 novembre 1868, 1 p. in-4, cachet.","[{'date': '1893-02', 'price': 8.0}, {'date': '1890-11', 'price': 6.0}]",7.0,8.0,6.0
CAT_000134_e83_d1,Florian,"Let. aut. à son oncle, le marquis de Florian; Paris, 12 janvier 1785, 4 p. in-8.","[{'date': '1890-02', 'price': 25.0}, {'date': '1890-11', 'price': 30.0}]",27.5,30.0,25.0
CAT_000134_e97_d1,Guérin,"L. a. s.; 13 avril 1682, 1 p. in-8. Rare.","[{'date': '1894-02', 'price': 25.0}, {'date': '1890-11', 'price': 30.0}]",27.5,30.0,25.0
CAT_000134_e99_d1,Guillaume,"Pièce sig. en tête ; Kensington, 17 avril 1700, 1 p. in-fol.","[{'date': '1893-02', 'price': 18.0}, {'date': '1890-11', 'price': 22.0}]",20.0,22.0,18.0
CAT_000134_e100_d1,Guise,"Pièce sig. sur vélin ; Joinville, 20 sept. 1564, in-4 obl.","[{'date': '1895-03', 'price': 12.0}, {'date': '1890-11', 'price': 15.0}]",13.5,15.0,12.0
CAT_000200_e111_d1,Harlay,"2 1. a. s. et 7 let. sig. à M. de Jossaud, commandant de Landau ; Strasbourg, 1727-29, 10 p. in-4.","[{'date': '1890-11', 'price': 20.0}, {'date': '1893-02', 'price': 15.0}]",17.5,20.0,15.0
CAT_000134_e105_d1,Houdetot,"L. a. s. ; Sannois, 14 sept. 1806, 3 p. in-4. Belle lettre.","[{'date': '1893-02', 'price': 30.0}, {'date': '1890-11', 'price': 40.0}]",35.0,40.0,30.0
CAT_000134_e108_d1,Janin,"Pièce aut.; (1842), 5 p. in-8.","[{'date': '1895-01', 'price': 10.0}, {'date': '1890-11', 'price': 12.0}]",11.0,12.0,10.0
CAT_000134_e110_d1,Jouffroy,"1° L. a. s. à M. Dat; Bercy, 1er janvier 1817, 3 p. in-4. Très belle lettre.","[{'date': '1896-05', 'price': 20.0}, {'date': '1890-11', 'price': 40.0}]",30.0,40.0,20.0
CAT_000226_e156_d1,La,"L. a. s. à Trudaine; Choisy, 19 août 1751, 1 p. in-8.","[{'date': '1890-11', 'price': 10.0}, {'date': '1895-03', 'price': 8.0}]",9.0,10.0,8.0
CAT_000134_e128_d1,Lawrence,"L. a. s.; 1827, 3 p. in-8, jolie lettre.","[{'date': '1893-08', 'price': None}, {'date': '1890-11', 'price': 12.0}]",12.0,12.0,12.0
CAT_000134_e130_d1,Lepaultre,"Quit. sig. sur vélin; 1707, in-18 obl.","[{'date': '1894-02', 'price': 8.0}, {'date': '1890-11', 'price': 10.0}]",9.0,10.0,8.0
CAT_000200_e151_d1,Longueval,"Pièce sig. sur vélin ; Villers-Cotlerets, 15 janvier 1594, in-fol.; déchirure enlevant trois fins de lignes.","[{'date': '1890-11', 'price': 15.0}, {'date': '1893-02', 'price': 10.0}]",12.5,15.0,10.0
CAT_000159_e147_d1,Lorraine,"Pièce, sig. sur vélin; Joinville, 13 février 1569. in-4 obl.","[{'date': '1895-05', 'price': 15.0}, {'date': '1890-11', 'price': 30.0}, {'date': '1893-06', 'price': 20.0}]",21.67,30.0,15.0
CAT_000134_e137_d1,Mabillon,"L. a. s. à un ecclésiastique ; 22 avril 1691, 3 p. in-4.","[{'date': '1894-11', 'price': 25.0}, {'date': '1890-11', 'price': 35.0}]",30.0,35.0,25.0
CAT_000134_e138_d1,Maistre,"L. a. s.; Paris, 10 nov. 1838, 1 p. pl. in-8.","[{'date': '1872-05', 'price': 20.0}, {'date': '1890-11', 'price': 30.0}]",25.0,30.0,20.0
CAT_000134_e153_d1,Montgolfier,"L. a. s. à Beaumarchais; Annonay, 31 août 1782, 1 p. 3/4 in-4. Légère tache dans une marge.","[{'date': '1893-02', 'price': 15.0}, {'date': '1890-11', 'price': 20.0}]",17.5,20.0,15.0
CAT_000134_e170_d1,Racine,"L. a. s. à Danchet ; Moulins, 21 juin 1727, 2 p. in-4. Jaunie sur les bords.","[{'date': '1896-07', 'price': 35.0}, {'date': '1890-11', 'price': 50.0}]",42.5,50.0,35.0
CAT_000225_e230_d1,Sambucy,"19 let. ou billets aut. sig., au chevalier Roger; Rome, 1814-1817, 36 p. in-8.","[{'date': '1890-11', 'price': 40.0}, {'date': '1895-02', 'price': 25.0}]",32.5,40.0,25.0
CAT_000134_e186_d1,Savoie,"Let. sig. avec un post-script, de 10 lig. aut., en français, au marquis de Saint-Thomas, premier ministre du duc de Savoie; Parme, 1662, 1 p. in-fol. Cachet et soies. Très-belle lettre. Rare.","[{'date': '1886-10', 'price': 15.0}, {'date': '1893-02', 'price': 18.0}, {'date': '1890-11', 'price': 30.0}]",21.0,30.0,15.0
CAT_000225_e270_d1,Angennes,"Pièce sur vélin ; le Louvre, 1er février 1387 (1388), in-12.","[{'date': '1890-11', 'price': 15.0}, {'date': '1895-02', 'price': 8.0}]",11.5,15.0,8.0
CAT_000132_e241_d1,Besons,"Pièce sig., 1716, 1 p. in-4 obl.","[{'date': '1886-10', 'price': 5.0}, {'date': '1890-06', 'price': 3.0}]",4.0,5.0,3.0
CAT_000155_e50_d1,Brossette,"L. a. s. (à M. de Saint-Fonds); 16 mars 1715, 2 p 3/4 in-4. Rare.","[{'date': '1886-10', 'price': 50.0}, {'date': '1894-12', 'price': 25.0}, {'date': '1893-02', 'price': 25.0}]",33.33,50.0,25.0
CAT_000103_e86_d1,Coetquen,"Pièce sig. sur vélin, 1632, 1 p. in-4 obl.","[{'date': '1888-02', 'price': 10.0}, {'date': '1886-10', 'price': 5.0}]",7.5,10.0,5.0
CAT_000103_e102_d1,Dantan,"L. a. s., 1852, 2 p. in-8.","[{'date': '1869-10', 'price': 1.25}, {'date': '1872-08', 'price': 4.0}, {'date': '1886-10', 'price': 4.0}]",3.08,4.0,1.25
CAT_000103_e109_d1,Delavigne,"L. a. s. à M. Baron, à Bruxelles; Paris, 5 avril 1831, 3 p. in-8.","[{'date': '1884-10', 'price': 25.0}, {'date': '1886-10', 'price': 30.0}]",27.5,30.0,25.0
CAT_000117_e154_d1,Genlis,"L. a. s.; 28 avril 1788, 3/4 de p. in-4.","[{'date': '1886-10', 'price': 10.0}, {'date': '1888-08', 'price': 18.0}]",14.0,18.0,10.0
CAT_000103_e160_d1,Gillet,"L. a. s. à Ampère, (vers 1814), 2 p. 1/2 in-4.","[{'date': '1893-02', 'price': None}, {'date': '1888-12', 'price': 22.0}, {'date': '1886-10', 'price': 5.0}]",13.5,22.0,5.0
CAT_000120_e110_d1,Guiraud,"L. a. s. (à Siraudin); 27 mars 1845, 1 p. in-8.","[{'date': '1894-11', 'price': 5.0}, {'date': '1886-10', 'price': 8.0}, {'date': '1888-12', 'price': 16.0}]",9.67,16.0,5.0
CAT_000103_e191_d1,Hugo,"L. a. s. à un journaliste; (1831), 1 p. in-8.","[{'date': '1871-07', 'price': 6.0}, {'date': '1875-01', 'price': 8.0}, {'date': '1886-10', 'price': 10.0}]",8.0,10.0,6.0
CAT_000138_e276_d1,Lamoignon,"Pièce sig., 1661, 2 p. in-fol.","[{'date': '1886-10', 'price': 10.0}, {'date': '1891-03', 'price': 12.0}]",11.0,12.0,10.0
CAT_000103_e217_d1,Lepaute,"Pièce sig.; Paris, 27 oct. 1792, 1 p. in-fol.","[{'date': '1888-08', 'price': 15.0}, {'date': '1886-10', 'price': 10.0}]",12.5,15.0,10.0
CAT_000103_e256_d1,Mohammed,"Pièce sig., 1881, 1 p. in-fol. Cachet, avec traduction française.","[{'date': '1888-08', 'price': 15.0}, {'date': '1886-10', 'price': 10.0}]",12.5,15.0,10.0
CAT_000117_e254_d1,Préault,"L. a. s. à Latour Saint-Ybars; 1845, 1/2 p. in-8. Rare.","[{'date': '1893-08', 'price': None}, {'date': '1886-10', 'price': 8.0}, {'date': '1888-08', 'price': 10.0}]",9.0,10.0,8.0
